Title,Company,Job description,Requirements,Categories,Link
מומחה/ית DevOps,Ready Group,תיאור משרה התפקיד כולל: עבודה כחלק מצוות DevOps הנותן שירותים לצוותי הפיתוח השונים. התפקיד כולל אחריות על כל הכלים ההנדסיים בחטיבה ומתן פתרונות DevOps לסביבות עבודה שונות.,"דרישות התפקיד ניסיון של לפחות 3 שנים בתחום הDevOps -  - חובה ניסיון בעבודה בסביבת  On Premises ניסיון בעבודה עם  Dockers, Kubernetes ניסיון בעבודה עם  OpenShift, SonarQube ניסיון באימפלמנטציה של Micro Services בתהליכי CI/CD של Azure DevOps ניסיון ב Linux ו- bash",הייטק-כללי & DEVOPS & מנהל/ת רשת & CLOUD,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1475999-%D7%A8%D7%99%D7%99%D7%A6%D7%99%D7%A4/
תוכניתן/ית DEVOPS למשרד ממשלתי בירושלים,Software AG - SPL,"תיאור משרה חברת Software AG-SPL מגייסת תכניתן/ית DEVOPS להשתלבות במשרד ממשלתי בירושלים. התפקיד דורש ידע נרחב והבנה מעמיקה של טכנולוגיות ענן, אוטומציה, רשתות ואבטחת מידע.",דרישות התפקיד 4+ שנות ניסיון בפיתוח DevOps. - הכרות מעמיקה עם כלים ושיטות אבטחה בענן. - ידע בתהליכי CI/CD. - השכלה רלוונטית בתחום.,הייטק-כללי & DEVOPS & CLOUD,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-9651-spl--software-ag/
מומחה/ית תשתיות אפליקטיביות & Devops,קבוצת Aman,"תיאור משרה לקבוצת אמן דרוש/ה מומחה/ית תשתיות אפליקטיביות & Devops בארגון פיננסי גדול במרכז הארץ! השתלבות כאיש/ת צוות ביחידה רוחבית העוסקת בפרויקטים אסטרטגיים וחדשניים בתחום הטרנספורמציה הדיגיטלית לתהליכים עסקיים ובהמשך אופציית קידום לתפקיד ראש צוות.  במסגרת התפקיד ניהול מערכות Web מורכבות, ניהול סביבות עבודה שונות והטמעת תהליכי עבודה חדשים. כמו כן, עבודה בממשק עם צוותים מקצועיים פנים וחוץ ארגוניים, קבלני משנה וספקים בארץ ובחו""ל.","דרישות התפקיד * ניסיון בעבודה עם כלי CI/CD * ניסיון כמנהל/ת רשת LINUX בסביבת RedHat/CentOS * ניהול מערכות WEB מבוססות שרתי HTTP Server (IIS, WebSphere,Apache,Tomcat). * ניסיון בכלים לניטור תקלות מצד משתמש (Network Monitor, Wireshark, Fiddler, Process Monitor, Browser Developer Console). * ניסיון בכלים לניטור מערכת Web (Elasticsearch & Kibana, AppDynamics, SCOM). * ניסיון בפרוטוקולים של הזדהות (Kerberos, NTLM) * ניסיון בתקשורת מוצפנת במערכת WEB מבוססת תעודות (HTTPS) * ניסיון בכתיבת סקריפטים Bash, Python, Batch, PowerShell",הייטק-כללי & DEVOPS & SYS ADMIN UNIX & CLOUD,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
Devops engineer,Matrix R&D Services,"תיאור משרה לחברת הייטק גלובלית בתחום Cloud Security Intelligence אנחנו מחפשים Devops engineer שיצטרף לצוות ויתמוך בכלל מוצרי החברה אתה תהיה אחראי להבטיח ביצועים וזמן פעולה מיטביים של מוצרי האבטחה לנתח את ביצועי המערכת מקצה לקצה. עבודה לקראת ניטור, התרעות, עבודה מול הטכנולוגיות העדכניות ביותר כגון Azure, Databricks ועוד. פריסה ותחזוקה של הפלטפורמה, פיתוח תשתיות אוטומציה לתמיכה בתהליכי עבודה של פיתוח, בדיקות ופריסה. שיתוף פעולה עם צוותי התמיכה, התפעול וההנדסה, יצירת פתרונות","דרישות התפקיד BSc. במדעי המחשב או קורס DEVOPS - חובה  ניסיון ב-Linux, Bash,מערכות מבוזרות מבוססות ענן ניסיון של שנה ומעלה כמהנדס תמיכה/ DevOps, SRE ניסיון בענן Azure, Git, Docker ו- Kubernetes, Jenkins, Terraform ו- Argo CD. יכולת לקיחת אחריות ועבודה עצמאית וכחלק מצוות, עבודה תחת לחץ יכולת הבנת תהליכים מורכבות ומתן פתרונות טכניים יצירתיים מיומנויות פתרון בעיות, סקרנות טבעית ונרגשת ללמוד טכנולוגיות חדשות, גישה של ""יכול לעשות""",הייטק-כללי & DEVOPS & CLOUD & איש/ת IT,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3795424-%D7%A1%D7%98%D7%90%D7%A8%D7%99%D7%98/
Cloud DevOps Engineer,HighTech Company,"תיאור משרה We're looking for a skilled DevOps engineer to develop and maintain cloud-based systems (AWS): servers, SW services, data pipelines, databases, configurations, etc. We require a high degree of independence, problem-solving ability, and initiative.","דרישות התפקיד "" Minimum 3 years AWS experience (S3, EC2, ECS / ECR, Lambda, CloudFront, SnS)  "" Minimum 2 years working with Terraform  "" Minimum 2 years NodeJS or Javascript or Typescript  "" Proven experience working with Dockers / Containers  "" Experience with Kubernetes  "" Database management experience, in particular Postgres  "" Experienced developing with Ubuntu OS (Linux)  "" Experience in drafting Bash and Node scripts  "" Knowledge in Python and C# - a plus  "" Knowledge in SQL - a plus  "" Proficient in speaking and writing in English  "" Well-informed with new technologies  "" Excellent people skills",הייטק-כללי & DEVOPS & CLOUD,https://www.drushim.co.il/job/30678657/e8e043c7/
one TALDOR מחפשת מוביל/ת צוות DEVOPS לירושלים,טלדור,"תיאור משרה ובכלל זה רכיבי תקשורת, תוך מתן דגש להבטי אבטחת מידע. – AWS אחראי על איפיון ובניה של סביבות עבודה ב בקרה, ניטור ומדידה שוטפים של תהליכי העבודה בענן הנמצאים בשימוש המשרד ועריכת התאמות שוטפות בפעילויות לצורך הבטחת צריכתן באופן היעיל ביותר. ליווי הצוותים הטכנולוגים במימוש פתרונות וסיוע בתקלות.",דרישות התפקיד ניסיון של 4 שנים DEVOPS בענן ציבורי,הייטק-תוכנה & DEVOPS & ראש צוות פיתוח,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-7017-%D7%98%D7%9C%D7%93%D7%95%D7%A8/
דרוש.ה DevOps Team-Lead לחברה שעושה טוב במרכז הארץ,Medulla,"תיאור משרה לחברה במרכז הארץ ששמה לעצמה מטרה להפוך את העולם למקום קצת יותר טוב דרוש/ה DevOps Tech-Lead עם אופק ניהולי!! התפקיד מאתגר ומעניין והעבודה בסביבת AWS Cloud, Kubernetes,Terraform ועוד! 80 % HO  דיווח ל VP R&D המשרה היברידית",דרישות התפקיד מעל 5 שנות ניסיון כ DevOps  ניסיון גם עם Windows and Linux  ניסיון בעבודה בסביבת AWS and/or Azure Cloud services.  ניסיון עם Docker Containers/Kubernetes.  חובה ניסיון בשפות סקריפטים PowerShell or Bash  הכרות טובה עם תהילכי CI/CD,הייטק-כללי & DEVOPS & CLOUD,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-746570-medulla/
linux System Administrator,Prologic 1,תיאור משרה לחברתנו דרוש/ה Unix System Administrator למשרה מלאה ולטווח ארוך,"דרישות התפקיד ניסיון של לפחות 3 שנים עם מערכות לינוקס REDHAT / SUSE / CENTOS- חובה ניסיון וידע מעמיק ברמת מערכת ההפעלה (Redhat ו/אוSuse), הבנה של הקרנל והתקנה וקונפיגורציה של שירותים וpackages. ידע וניסיון רב בכתיבת סקריפטים מורכבים (לפחות אחד:bash, perl, python) – חובה כתיבה ופיתוח כלי אוטומציה בתחום תשתיות הסיסטם בסביבת לינוקס בעל ניסיון בעבודה עם כלי DEVOPS והכרות עםKubernetes / Docker / Jenkins / Git - יתרון ניסיון כתיבה ב ansible, terraform או puppet – יתרון משמעותי ניסיון באינטגרציה ועבודה עם מערכות EAI ו SOA- יתרון משמעותי",הייטק-כללי & SYS ADMIN UNIX & DEVOPS,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-25387-prologic/
מפתח/ת Full Stack Net.,קבוצת Aman,תיאור משרה משרה - מפתח/ת Full Stack עבור ארגון פיננסי באיזור המרכז,"דרישות התפקיד דרוש/ה מפתח/ת Full Stack עבור ארגון פיננסי באיזור המרכז ניסיון של מעל 4 שנים בפיתוח C#, .NET CORE ניסיון עם Angular גרסא 2 ומעלה ניסיון בכתיבת Rest API עבודה במתודולוגיית Agile ניסיון בתהליכי CI/CD, כגון: Jenkins / Azure DevOps / GitLab ביצוע Unit Testing עבודה עם בסיסי נתונים  המשרה מיועדת לנשים וגברים כאחד!",הייטק-תוכנה & NET. & ANGULAR & מתכנת/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
Backend Engineer,Prologic 1,"תיאור משרה We are looking for a Kafka Developer to join Data infrastructure team • Design and Develop event based architecture based on Kafka & Kafka streams • Design and Develop ELK pipelines, indexes, dashbords & alerts • Lead Architecture discussion & design of Kafka based event streaming applications • Design a holistic approach for Event based architecture • Configure Kafka connectors and Kafka topic • Develops effective and event based stream processing kafka applications according to design specifications • Applies best practices for tuning for overall system performance • Supports software development and test teams throughout the software development lifecycle","דרישות התפקיד • 3 Years of experience developing Kafka based applications • 3 years of experience with the following Kafka components: Streams including processor API, Connect, Schema registry • 3 years of experience with Java, Spring, and Spring cloud Streams implementing Kafka streams application • 3 years experience with writing unit test in Junit, and Kafka test topology driver • Experience working in Windows and Unix/Linux environments • Experience using Intellij IDE • Experience with Oracle PL/SQL • Experience working with Rest APIs • Experience with Confluent Kafka Cloud – an advantage • Experience with Kafka CLIs and rest APIS for managing and querying Kafka resources. • Experience with Developing DevOps processes for Kafka • Organized, dedicated, team player • Process-oriented • Ability to prioritize tasks",הייטק-תוכנה & JAVA & LINUX / UNIX & DEVOPS,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-25387-prologic/
SENIOR ETL DEVELOPER- היברידית,G STAT,"תיאור משרה אנו מגייסים Senior ETL Developer לחברה בינלאומית גדולה! - משרה היברידית התפקיד כולל פתרון בעיות מורכבות מקצה לקצה, הובלת פרויקטים ואנשים, ובעל/ת יכולות פיתוח חזקות ותקשורת בין-אישית מצוינת.","דרישות התפקיד -תואר ראשון רלוונטי- במדעי המחשב / Data science / מערכות מידע -לפחות שבע שנות ניסיון כמהנדס/ת דאטה עם דגש על אינטגרציית דאטה ופיתוח תהליכי ETL/ELT בכלי ETL כמו Informatica, SSIS, Talend -ניסיון בהובלת פיתוח ואפיון פתרונות E2E DWH לתהליכים מורכבים - כולל אפיון והגדרת צרכים עסקיים, מידול, ארכיטקטורה, פיתוח ובדיקות. -שליטה במתודולוגיות DWH (ארכיטקטורת Data ומידול נתונים) ופיתוח (BI DevOps). SQL- ברמה גבוהה עם דגש על ניהול וייעול ביצועים גבוהים. -יתרון בפיתוח בסביבות/כלים הבאים: Talend, Oracle, Unix, Cloud Platform (Azure/GCP)",הייטק-כללי & BI & הייטק-תוכנה & ETL & PL \ SQL & מתכנת/ת & BI,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-20141-g-stat/
Senior full stack developer,Ready Group,"תיאור משרה As Senior Full Stack Developer, you will be responsible for designing, developing, and maintaining scalable backend and frontend systems that power our applications. Troubleshoot and debug issues to ensure smooth operation of systems.  Stay up to date with emerging technologies and best practices in Full Stack development.","דרישות התפקיד 5+ years of experience in Full Stack development. Significant experience with C#. NET Core and related technologies Significant experience with Angular 12+. Significant experience with event-driven design (RabbitMQ, Kafka, e.g). Proven experience with relational database (Oracle, SqlServer, e.g). Deep understanding of Restful APls and microservices architecture. Proven Experience with Designing distributed Systems. Experience with non-relational databases (MongoDB, Redis, e.g) - A plus. Experience with Elasticsearch - A plus. Experience with containerization and orchestrastion tools - A plus. Knowledge of Devops practices and tools - A plus",הייטק-תוכנה & ANGULAR & NET. & C#,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1475999-%D7%A8%D7%99%D7%99%D7%A6%D7%99%D7%A4/
מפתח/ת React Native,John Bryce,"תיאור משרה ארגון רפואי גדול ומוביל באזור המרכז מחפש מפתח/ת React Native.  התפקיד כולל: • פיתוח אפליקציית מובייל חדשנית בטכנולוגיית React Native, המשלבת אינטגרציה עם מערכות ליבה ומערכות צד שלישי. • עבודה מול ממשקים: מנתחי מערכות, צוותי פיתוח עמיתים, בודקים, אנשי DevOps.","דרישות התפקיד • לפחות 3 שנות ניסיון מוכח בפיתוח אפליקציות מובייל בטכנולוגיית React Native. • ידע וניסיון בהעלאת גרסאות ל-Google Play Console ו-App Store. • ניסיון בעבודה עם Android Studio ו- XCode. • ניסיון בעבודה עם RESTful APIs, וצריכת API מעל תשתיות API Gateway. • ניסיון בפיתוח אתרי אינטרנט ריספונסיביים בטכנולוגיית React.js – יתרון משמעותי. • ניסיון בפיתוח Backend בטכנולוגיות .Net- יתרון משמעותי. • ניסיון בעבודה בארגון גדול ומרובה ממשקים ומערכות – יתרון. • היכרות מעמיקה עם היבטי אבטחת מידע בפיתוח בעולם האינטרנט והמובייל.",הייטק-תוכנה & מתכנת/ת & MOBILE & REACT NATIVE,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3528-john-bryce/
Senior Golang Engineer,Medulla,"תיאור משרה דרוש\ה Sr. SW Eng – Golang לסטארטאפ שפיתח פלטפורמה ייחודית המיועדת למפתחים. עובדים ב GO אך פתוחים לניסיון בשפות עיליות אחרות. דרושה הבנה עמוקה וניסיון בפיתוח מקצה לקצה. סטרטאפ גדול, ממומן היטב, יושבים בת""א, עובדים היברידי.","דרישות התפקיד מעל 5 שנות ניסיון בפיתוח Backend יתרון ל GO או Java ניסיון בתשתיות ושירותי Cloud ניסיון עם CI/CD/DevOps, Kubernetes, Docker",הייטק-תוכנה & GO & CLOUD & BACKEND,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-746570-medulla/
(YD) מפתח/ת תוכנה,Elad Software,"תיאור משרה אלעד מערכות מגייסת מפתח/ת תוכנה לארגון בריאות גדול בתל אביב! מוביל/ה טכנולוגית את תחומי המחקר ופיתוח של התוכנה בתחום התמחותו, או לחילופין מומחה/ית בעבודה על פי תפיסת ה- Devops . ליווי צוותי פיתוח בהיבטי שיפור קוד , טכנולוגיה , שיפור ביצועים , בדיקת תכנון היישום ) Design Review ,) אחריות על הארכיטקטורה האפליקטיבית בהתאם לדרישות העסקיות של הפרויקטים השונים",דרישות התפקיד ניסיון מעל 5 שנים בתחום הפיתוח הנדרש . net webApi entity framework 3 שנות ניסיון בעבודה מול SQL 3 שנות ניסיון בפיתוח בסביבת WEB 2 שנות ניסיון בפיתוח בריאקט / אנגולר 2 + - אחריות מסירות יחסי אנוש מצוינים יכולת לימוד עצמי גבוהה יכולת עבודה בצוות ועבודה מול גורמים שונים ב- IT ובארגון יכולת עבודה בתנאים של שינויים וריבוי משימות במקביל.,הייטק-כללי & DEVOPS & הייטק-תוכנה & DEVOPS & מפתח/ת WEB & FULL STACK & ANGULAR,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6390-elad-group/
(YB) מפתח/ת תכנה FS,Elad Software,תיאור משרה אלעד מערכות מגייסת מפתח/ת תכנה לארגון מוביל בירושלים! עבודה היברידית,"דרישות התפקיד ניסיון של 4 שנים בפיתוח ניסיון באנגולר 15 ומעלה angular JS - יתרון לידע ב restApi ניסיון בכתיבת css - ידע וניסיון ב #c - ניסיון ב net core. - יתרון לידע ב sql server - ידע וניסיון ב Git, azure devops ניסיון בעבודה עם ci/cd היכרות עם תהליכי משרה שדורשת שעות עבודה רבות ולא שגרתיות כולל שישי, מוצ""ש, חגים",הייטק-תוכנה & מתכנת/ת & NET.,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6390-elad-group/
דרוש/ה אחראי/ת מערכות תשתיות מומחה SYSTEM,בינת מערכות תכנה,"תיאור משרה דרוש/ה אחראי/ת מערכות תשתיות מומחה SYSTEM  תיאור התפקיד: אנו מחפשים אחראי/ת מערכות תשתיות מומחה SYSTEM לצוות ה-IT שלנו. המועמד/ת המתאים/ה יהיה אחראי/ת על תשתיות ה-SYSTEM של הארגון. כולל תחזוקה, עדכונים וביצוע שיפורי אבטחה. אודות העבודה: התפקיד כולל אחריות על תחזוקה שוטפת והובלת פרויקטים בליבת הפעילות הטכנולוגית של הארגון, תוך עמידה בסטנדרטים גבוהים של ביצוע ואבטחה. אנו מחפשים מועמדים שיביאו ניסיון אמיתי ומוכח בניהול סביבות המוזכרות.",דרישות התפקיד: - היכרות מעמיקה עם מערכות ההפעלה והחומרה. - היכרות עם מערכות ההפעלה בקשר ליישומים. - ניסיון ניהולי עם סביבות K8S ו-OpenShift במשך לפחות 3 שנים בארגונים גדולים. - ניסיון של לפחות 3 שנים עם עולם קוברנטייס (K8S ו/או OPENSHIFT). - חובה - ניסיון בכתיבת HELM. - ניסיון ועבודה על כלי DEVOPS. - תואר במדעי המחשב או תעודת קורס תכנות מגוף לימודים רשמי. - ניסיון בניהול סביבות ייצור בארגונים גדולים. יתרונות: - מוטיבציה ויכולת לנהל פרויקטים טכנולוגיים תחת לחץ.,הייטק-כללי & תשתיות & DEVOPS & אינטגרטור/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-9460-%D7%91%D7%99%D7%A0%D7%AA-%D7%9E%D7%A2%D7%A8%D7%9B%D7%95%D7%AA-%D7%AA%D7%9B%D7%A0%D7%94/
דרוש/ה איש/אשת סיסטם עם ניסיון בK8S,Matchpoint IT,"תיאור משרה לחברה גדולה ומובילה הממוקמת בראשון לציון דרוש/ה איש/אשת סיסטם עם ניסיון בK8S!!! הזדמנות להתקדם לעולמות ה DevOps!!! התפקיד כולל הקמה ותחזוקה של שרתים, פתרון תקלות, כתיבת סקריפטים ואוטומציה ועבודה שוטפת עם כלי DevOps היברידיות של פעמיים בשבוע מהבית!!!!","דרישות התפקיד - לפחות 3 שנות ניסיון כאיש/אשת System מארגונים גדולים - חובה - לפחות 3 שנות ניסיון בעבודה עם קוברנטיס, כתיבת HELM - חובה!! - ניסיון מחברות פיננסיות - יתרון משמעותי - ניסיון בעבודה עם כלי DevOps נוספים - יתרון משמעותי",הייטק-כללי & SYS ADMIN UNIX & תשתיות & DEVOPS,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6998-matchpointit/
לחברה מובילה באזור המרכז דרוש/ה תוכניתן/ית תשתיות,youcc טכנולוגיות,"תיאור משרה משרה מלאה בצוות תשתיות. התפקיד כולל פיתוח בבניית כלי עזר, תמיכה בתשתיות, וגם עבודה עם כלי DevOps מעבר לפיתוחים השוטפים.","דרישות התפקיד • ידע בשפת פיתוח C# .net – חובה (3 ש""נ) • ידע בשפת פיתוח NodeJS - חובה (2 ש""נ) • ידע וניסיון בכתיבה וצריכה של שירותים – restful services - חובה (2 ש""נ) • עבודה עם SQL - כתיבה של שאילתות ו SP – חובה (2 ש""נ) • עבודה עם מונגו – חובה (1 ש""נ) • ניסיון עם עבודה בכלי Source Control (TFS ו Git) - חובה (2 ש""נ) • ניסיון עם כלי ניהול Jira - חובה (2 ש""נ) • ידע ב IIS – חובה (2 ש""נ) • הכרות עם הליבה של .net – חובה (2 ש""נ) • ניסיון בכלי Jenkins – חובה (1 ש""נ) • ניסיון בכתיבת ב Angular – יתרון • ניסיון בעיצוב דפים Css 5 - יתרון • ניסיון בכתיבת בreact – יתרון • ניסיון בעבודה עם Kibana – יתרון • ניסיון בעבודה במתודולוגיית Agile – יתרון • הכרות עם עולם התוכן הפיננסי – יתרון • ניסיון בכתיבת שירותים תחת אמזון – יתרון",הייטק-תוכנה & C# & ANGULAR & REACT,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1663282-youcc-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
R&D Manager,אביבית דבוש השמה,"תיאור משרה Responsibilities • Manage software development lifecycle, deliverables, performance, and vision. • Plan and Lead features development, functional and non-functional, From SW design through implementation, automation, and manual testing. • Lead and take part in defining architecture discussions and the division's technological roadmap and lifecycle. • Build and maintain an engineering culture of excellence. Lead and monitor the development’s execution, deliveries and KPI’s. • Direct the professional growth of staff by providing coaching, mentoring, training, and supervision of the software engineering groups, including backend, frontend and DevOps. • Strategize and align with commercial operations and deployment teams to ensure timelines and budgets are met. • Advocating and communicating technology capabilities internally and externally, including leadership, Utilities Board, customers, partners, and investor","דרישות התפקיד • 4+ years experience in R&D managerial roles  • Experience as R&D Manager of 15+ sized team.  • 6+ years of software development experience in .NET C#  • 3+ years experience with micro services architecture and distributed systems.  • Experience with PMO, agile and CI/CD methodologies and practices (TFS/GIT)  • Strong design, architecture, and problem-solving skills  • Experience with web frontend development (Angular, React, Vue).  • Proven record of delivering complex, distributed systems.  • Ability to build long-term plans and set alignment around goals and objectives.  • Understanding of budgets and business-planning.  • Define and manage all technological aspects of the division. Convert business vision to tech strategy.  • Capability to work with multiple interfaces throughout the organization (System Engineering, Project Management, HR, Purchase, Finance, Senior Management).  • Great customer facing abilities.  • Presentation design skills (Hebrew & English).  • BSc/BA in Computer Science or equivalent.    Bonuses:  • MBA  • Experience in private clouds  • Valid Security Clearance  • Experience with Command & Control Systems - Big advantage  • Defense background","הייטק-כללי & סמנכ""ל/ית פיתוח",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1705082-%D7%90%D7%91%D7%99%D7%91%D7%99%D7%AA-%D7%93%D7%91%D7%95%D7%A9-%D7%94%D7%A9%D7%9E%D7%94/
